index,mode,any_gold_hit,all_gold_hit,wrong_answer_hit,strict_correct,abstained,confidence,conflict_expected,conflict_detected,retrieval_engine,nli_engine
200,hybrid_rag,True,True,False,True,False,0.7461,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
201,hybrid_rag,False,False,False,False,False,0.91,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
202,hybrid_rag,True,True,False,True,False,0.8971,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
203,hybrid_rag,True,True,True,False,False,0.8639,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
204,hybrid_rag,True,False,True,False,False,0.7043,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
205,hybrid_rag,False,False,False,False,False,0.8514,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
206,hybrid_rag,True,False,False,False,False,0.8491,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
207,hybrid_rag,True,False,True,False,False,0.9755,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
208,hybrid_rag,False,False,False,False,False,0.8126,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
209,hybrid_rag,True,False,True,False,False,0.9642,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
210,hybrid_rag,True,True,False,True,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
211,hybrid_rag,True,True,False,True,False,0.5789,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
212,hybrid_rag,True,False,True,False,False,0.4748,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
213,hybrid_rag,False,False,False,False,False,0.9779,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
214,hybrid_rag,True,False,False,False,False,0.9028,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
215,hybrid_rag,True,False,False,False,False,0.9335,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
216,hybrid_rag,True,False,False,False,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
217,hybrid_rag,True,False,False,False,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
218,hybrid_rag,False,False,False,False,False,0.983,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
219,hybrid_rag,False,False,False,False,False,0.538,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
220,hybrid_rag,True,True,False,True,False,0.8674,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
221,hybrid_rag,True,False,False,False,False,0.8469,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
222,hybrid_rag,True,False,False,False,False,0.7681,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
223,hybrid_rag,True,False,False,False,False,0.6765,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
224,hybrid_rag,False,False,False,False,False,0.5348,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
225,hybrid_rag,True,False,True,False,False,0.9705,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
226,hybrid_rag,True,False,False,False,False,0.9103,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
227,hybrid_rag,False,False,True,False,False,0.9362,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
228,hybrid_rag,False,False,False,False,False,0.5558,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
229,hybrid_rag,True,False,True,False,False,0.9927,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
230,hybrid_rag,True,False,False,False,False,0.5517,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
231,hybrid_rag,True,False,False,False,False,1.0,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
232,hybrid_rag,False,False,False,False,False,0.8771,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
233,hybrid_rag,True,False,False,False,False,0.6717,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
234,hybrid_rag,True,False,False,False,False,0.904,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
235,hybrid_rag,True,False,False,False,False,0.908,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
236,hybrid_rag,True,False,True,False,False,0.9019,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
237,hybrid_rag,True,True,False,True,False,0.7432,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
238,hybrid_rag,True,False,False,False,False,0.6413,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
239,hybrid_rag,True,True,False,True,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
240,hybrid_rag,True,False,True,False,False,0.8746,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
241,hybrid_rag,False,False,True,False,False,0.7718,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
242,hybrid_rag,True,True,True,False,False,0.8053,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
243,hybrid_rag,True,True,False,True,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
244,hybrid_rag,True,True,False,True,False,0.8058,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
245,hybrid_rag,True,True,False,True,False,0.9515,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
246,hybrid_rag,True,False,False,False,False,0.8918,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
247,hybrid_rag,True,False,False,False,False,0.8172,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
248,hybrid_rag,True,True,False,True,False,0.7822,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
249,hybrid_rag,True,False,True,False,False,0.6518,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
250,hybrid_rag,True,True,False,True,False,0.8536,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
251,hybrid_rag,True,True,False,True,False,0.8159,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
252,hybrid_rag,True,False,True,False,False,0.7081,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
253,hybrid_rag,True,False,False,False,False,0.9578,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
254,hybrid_rag,True,False,True,False,False,0.9527,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
255,hybrid_rag,True,True,False,True,False,0.9482,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
256,hybrid_rag,True,False,True,False,False,0.979,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
257,hybrid_rag,False,False,False,False,False,0.5702,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
258,hybrid_rag,True,False,True,False,False,0.8431,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
259,hybrid_rag,True,False,False,False,False,1.0,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
260,hybrid_rag,True,True,False,True,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
261,hybrid_rag,True,False,True,False,False,0.9671,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
262,hybrid_rag,True,True,False,True,False,0.8543,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
263,hybrid_rag,True,False,False,False,False,0.9685,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
264,hybrid_rag,True,False,True,False,False,0.8212,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
265,hybrid_rag,True,True,True,False,False,0.9538,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
266,hybrid_rag,False,False,False,False,False,0.8843,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
267,hybrid_rag,True,True,False,True,False,0.9125,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
268,hybrid_rag,True,True,False,True,False,0.9594,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
269,hybrid_rag,False,False,True,False,False,0.8414,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
270,hybrid_rag,True,True,False,True,False,0.9664,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
271,hybrid_rag,True,False,False,False,False,0.7921,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
272,hybrid_rag,True,True,False,True,False,0.8955,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
273,hybrid_rag,True,False,False,False,False,0.8397,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
274,hybrid_rag,True,False,False,False,False,0.5762,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
275,hybrid_rag,True,True,False,True,False,0.8385,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
276,hybrid_rag,True,False,True,False,False,0.8871,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
277,hybrid_rag,True,False,False,False,False,0.9698,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
278,hybrid_rag,True,False,True,False,False,0.9378,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
279,hybrid_rag,False,False,False,False,False,0.9821,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
280,hybrid_rag,True,False,False,False,False,0.7887,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
281,hybrid_rag,True,False,False,False,False,0.8743,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
282,hybrid_rag,True,True,False,True,False,0.886,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
283,hybrid_rag,True,False,True,False,False,0.9143,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
284,hybrid_rag,True,False,True,False,False,0.9323,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
285,hybrid_rag,False,False,False,False,False,0.9125,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
286,hybrid_rag,True,False,False,False,False,0.9149,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
287,hybrid_rag,True,False,False,False,False,0.8864,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
288,hybrid_rag,False,False,True,False,False,0.8088,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
289,hybrid_rag,True,False,False,False,False,0.8943,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
290,hybrid_rag,True,False,True,False,False,0.8337,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
291,hybrid_rag,True,False,True,False,False,0.622,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
292,hybrid_rag,True,True,False,True,False,0.8828,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
293,hybrid_rag,True,False,False,False,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
294,hybrid_rag,True,False,True,False,False,0.8495,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
295,hybrid_rag,False,False,False,False,False,0.9864,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
296,hybrid_rag,True,False,True,False,False,0.8704,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
297,hybrid_rag,True,False,True,False,False,0.9859,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
298,hybrid_rag,True,False,False,False,False,0.8341,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
299,hybrid_rag,True,False,False,False,False,0.984,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
300,hybrid_rag,True,False,False,False,False,0.9379,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
301,hybrid_rag,False,False,False,False,False,0.7978,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
302,hybrid_rag,True,False,False,False,False,0.9245,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
303,hybrid_rag,True,False,False,False,False,0.8663,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
304,hybrid_rag,True,False,False,False,False,0.8536,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
305,hybrid_rag,True,False,False,False,False,0.9136,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
306,hybrid_rag,True,False,False,False,False,0.9387,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
307,hybrid_rag,True,False,False,False,False,0.941,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
308,hybrid_rag,False,False,False,False,False,0.9137,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
309,hybrid_rag,True,False,False,False,False,0.8021,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
310,hybrid_rag,True,False,False,False,False,0.9632,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
311,hybrid_rag,True,False,False,False,False,0.7641,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
312,hybrid_rag,True,False,False,False,False,0.7557,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
313,hybrid_rag,True,False,True,False,False,0.6798,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
314,hybrid_rag,False,False,False,False,False,0.9642,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
315,hybrid_rag,True,False,False,False,False,0.5,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
316,hybrid_rag,True,False,False,False,False,0.6425,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
317,hybrid_rag,True,False,False,False,False,0.8849,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
318,hybrid_rag,True,False,True,False,False,0.9667,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
319,hybrid_rag,True,False,False,False,False,0.9554,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
320,hybrid_rag,True,False,False,False,False,0.7598,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
321,hybrid_rag,True,False,False,False,False,0.8026,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
322,hybrid_rag,True,False,True,False,False,0.8264,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
323,hybrid_rag,True,False,False,False,False,0.9474,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
324,hybrid_rag,True,False,True,False,False,0.591,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
325,hybrid_rag,True,False,True,False,False,0.7569,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
326,hybrid_rag,True,False,False,False,False,0.6651,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
327,hybrid_rag,True,False,False,False,False,0.7981,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
328,hybrid_rag,True,False,False,False,False,0.8515,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
329,hybrid_rag,True,False,False,False,False,0.9753,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
330,hybrid_rag,True,False,False,False,False,0.5402,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
331,hybrid_rag,True,False,False,False,False,0.8409,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
332,hybrid_rag,True,False,False,False,False,0.9128,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
333,hybrid_rag,True,False,False,False,False,0.9502,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
334,hybrid_rag,True,False,True,False,False,0.874,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
335,hybrid_rag,True,False,False,False,False,0.8233,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
336,hybrid_rag,True,False,False,False,False,0.8531,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
337,hybrid_rag,True,False,False,False,False,0.9073,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
338,hybrid_rag,False,False,True,False,False,0.8732,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
339,hybrid_rag,False,False,False,False,False,0.9447,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
340,hybrid_rag,True,False,False,False,False,0.9028,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
341,hybrid_rag,True,False,False,False,False,0.9478,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
342,hybrid_rag,False,False,True,False,False,0.9327,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
343,hybrid_rag,True,False,False,False,False,0.8952,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
344,hybrid_rag,True,True,False,True,False,0.5585,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
345,hybrid_rag,True,False,True,False,False,0.831,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
346,hybrid_rag,True,False,True,False,False,0.9676,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
347,hybrid_rag,True,False,False,False,False,0.5723,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
348,hybrid_rag,True,False,False,False,False,0.7497,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
349,hybrid_rag,False,False,False,False,False,0.8921,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
350,hybrid_rag,False,False,True,False,False,0.9612,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
351,hybrid_rag,True,False,False,False,False,0.9213,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
352,hybrid_rag,True,False,False,False,False,0.7246,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
353,hybrid_rag,True,False,False,False,False,0.894,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
354,hybrid_rag,True,False,False,False,False,0.9791,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
355,hybrid_rag,True,False,False,False,False,0.8744,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
356,hybrid_rag,True,False,True,False,False,0.7319,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
357,hybrid_rag,True,False,False,False,False,0.5478,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
358,hybrid_rag,True,False,True,False,False,0.9054,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
359,hybrid_rag,True,False,False,False,False,0.9275,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
360,hybrid_rag,False,False,False,False,False,0.7623,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
361,hybrid_rag,True,False,False,False,False,0.9584,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
362,hybrid_rag,True,False,False,False,False,0.9129,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
363,hybrid_rag,True,False,True,False,False,0.8959,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
364,hybrid_rag,True,False,False,False,False,0.8663,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
365,hybrid_rag,False,False,False,False,False,0.9091,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
366,hybrid_rag,True,False,False,False,False,0.6672,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
367,hybrid_rag,True,False,False,False,False,0.8938,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
368,hybrid_rag,True,False,False,False,False,0.7967,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
369,hybrid_rag,True,False,False,False,False,0.747,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
370,hybrid_rag,True,False,False,False,False,0.8363,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
371,hybrid_rag,True,False,False,False,False,0.7975,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
372,hybrid_rag,True,False,False,False,False,0.8846,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
373,hybrid_rag,True,False,False,False,False,0.6816,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
374,hybrid_rag,True,False,False,False,False,0.8043,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
375,hybrid_rag,True,False,False,False,False,0.8171,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
376,hybrid_rag,True,False,True,False,False,0.9807,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
377,hybrid_rag,True,False,False,False,False,0.9385,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
378,hybrid_rag,True,False,False,False,False,0.862,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
379,hybrid_rag,True,False,False,False,False,0.7916,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
380,hybrid_rag,True,False,False,False,False,0.9105,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
381,hybrid_rag,True,False,False,False,False,0.9236,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
382,hybrid_rag,True,False,True,False,False,0.7815,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
383,hybrid_rag,False,False,True,False,False,0.881,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
384,hybrid_rag,False,False,True,False,False,0.9133,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
385,hybrid_rag,True,False,False,False,False,0.8496,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
386,hybrid_rag,True,False,False,False,False,0.9431,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
387,hybrid_rag,False,False,False,False,False,0.8851,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
388,hybrid_rag,True,False,False,False,False,0.8736,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
389,hybrid_rag,True,False,False,False,False,0.8296,False,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
390,hybrid_rag,True,False,False,False,False,0.8103,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
391,hybrid_rag,True,False,False,False,False,0.7637,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
392,hybrid_rag,True,False,True,False,False,0.5,True,False,sentence-transformers:sentence-transformers/all-MiniLM-L6-v2:cached,disabled-by-baseline
